# Wavelength  (nm), Transmission (%)
200.000000, 0.000075
201.000000, 0.000071
202.000000, 0.000075
203.000000, 0.000095
204.000000, 0.000083
205.000000, 0.000079
206.000000, 0.000075
207.000000, 0.000092
208.000000, 0.000103
209.000000, 0.000100
210.000000, 0.000100
211.000000, 0.000103
212.000000, 0.000102
213.000000, 0.000106
214.000000, 0.000107
215.000000, 0.000107
216.000000, 0.000105
217.000000, 0.000101
218.000000, 0.000105
219.000000, 0.000106
220.000000, 0.000110
221.000000, 0.000095
222.000000, 0.000091
223.000000, 0.000097
224.000000, 0.000101
225.000000, 0.000099
226.000000, 0.000099
227.000000, 0.000112
228.000000, 0.000120
229.000000, 0.000106
230.000000, 0.000097
231.000000, 0.000092
232.000000, 0.000100
233.000000, 0.000112
234.000000, 0.000109
235.000000, 0.000116
236.000000, 0.000105
237.000000, 0.000099
238.000000, 0.000099
239.000000, 0.000100
240.000000, 0.000109
241.000000, 0.000118
242.000000, 0.000111
243.000000, 0.000108
244.000000, 0.000108
245.000000, 0.000115
246.000000, 0.000114
247.000000, 0.000110
248.000000, 0.000115
249.000000, 0.000116
250.000000, 0.000109
251.000000, 0.000100
252.000000, 0.000111
253.000000, 0.000112
254.000000, 0.000110
255.000000, 0.000114
256.000000, 0.000107
257.000000, 0.000103
258.000000, 0.000120
259.000000, 0.000121
260.000000, 0.000123
261.000000, 0.000123
262.000000, 0.000110
263.000000, 0.000115
264.000000, 0.000120
265.000000, 0.000108
266.000000, 0.000107
267.000000, 0.000110
268.000000, 0.000119
269.000000, 0.000125
270.000000, 0.000125
271.000000, 0.000124
272.000000, 0.000120
273.000000, 0.000117
274.000000, 0.000114
275.000000, 0.000118
276.000000, 0.000116
277.000000, 0.000118
278.000000, 0.000123
279.000000, 0.000115
280.000000, 0.000114
281.000000, 0.000113
282.000000, 0.000116
283.000000, 0.000123
284.000000, 0.000117
285.000000, 0.000121
286.000000, 0.000111
287.000000, 0.000110
288.000000, 0.000120
289.000000, 0.000118
290.000000, 0.000106
291.000000, 0.000114
292.000000, 0.000110
293.000000, 0.000103
294.000000, 0.000110
295.000000, 0.000109
296.000000, 0.000105
297.000000, 0.000115
298.000000, 0.000124
299.000000, 0.000109
300.000000, 0.000106
301.000000, 0.000116
302.000000, 0.000113
303.000000, 0.000113
304.000000, 0.000101
305.000000, 0.000098
306.000000, 0.000119
307.000000, 0.000128
308.000000, 0.000118
309.000000, 0.000104
310.000000, 0.000114
311.000000, 0.000113
312.000000, 0.000112
313.000000, 0.000110
314.000000, 0.000112
315.000000, 0.000115
316.000000, 0.000118
317.000000, 0.000122
318.000000, 0.000117
319.000000, 0.000115
320.000000, 0.000132
321.000000, 0.000119
322.000000, 0.000112
323.000000, 0.000103
324.000000, 0.000108
325.000000, 0.000109
326.000000, 0.000108
327.000000, 0.000105
328.000000, 0.000107
329.000000, 0.000105
330.000000, 0.000102
331.000000, 0.000111
332.000000, 0.000104
333.000000, 0.000115
334.000000, 0.000110
335.000000, 0.000108
336.000000, 0.000124
337.000000, 0.000113
338.000000, 0.000109
339.000000, 0.000118
340.000000, 0.000121
341.000000, 0.000138
342.000000, 0.000133
343.000000, 0.000093
344.000000, 0.000107
345.000000, 0.000116
346.000000, 0.000127
347.000000, 0.000137
348.000000, 0.000127
349.000000, 0.000118
350.000000, 0.000124
351.000000, 0.000112
352.000000, 0.000136
353.000000, 0.000118
354.000000, 0.000114
355.000000, 0.000094
356.000000, 0.000114
357.000000, 0.000115
358.000000, 0.000116
359.000000, 0.000126
360.000000, 0.000119
361.000000, 0.000109
362.000000, 0.000120
363.000000, 0.000121
364.000000, 0.000121
365.000000, 0.000123
366.000000, 0.000117
367.000000, 0.000126
368.000000, 0.000139
369.000000, 0.000123
370.000000, 0.000123
371.000000, 0.000132
372.000000, 0.000125
373.000000, 0.000129
374.000000, 0.000130
375.000000, 0.000149
376.000000, 0.000143
377.000000, 0.000171
378.000000, 0.000164
379.000000, 0.000113
380.000000, 0.000092
381.000000, 0.000125
382.000000, 0.000116
383.000000, 0.000122
384.000000, 0.000113
385.000000, 0.000132
386.000000, 0.000111
387.000000, 0.000107
388.000000, 0.000112
389.000000, 0.000104
390.000000, 0.000114
391.000000, 0.000096
392.000000, 0.000095
393.000000, 0.000108
394.000000, 0.000116
395.000000, 0.000115
396.000000, 0.000117
397.000000, 0.000113
398.000000, 0.000105
399.000000, 0.000112
400.000000, 0.000116
401.000000, 0.000107
402.000000, 0.000104
403.000000, 0.000120
404.000000, 0.000113
405.000000, 0.000105
406.000000, 0.000115
407.000000, 0.000115
408.000000, 0.000082
409.000000, 0.000110
410.000000, 0.000130
411.000000, 0.000140
412.000000, 0.000152
413.000000, 0.000160
414.000000, 0.000153
415.000000, 0.000175
416.000000, 0.000150
417.000000, 0.000165
418.000000, 0.000171
419.000000, 0.000178
420.000000, 0.000183
421.000000, 0.000183
422.000000, 0.000153
423.000000, 0.000085
424.000000, 0.000114
425.000000, 0.000130
426.000000, 0.000156
427.000000, 0.000129
428.000000, 0.000130
429.000000, 0.000120
430.000000, 0.000096
431.000000, 0.000127
432.000000, 0.000114
433.000000, 0.000138
434.000000, 0.000165
435.000000, 0.000160
436.000000, 0.000120
437.000000, 0.000110
438.000000, 0.000124
439.000000, 0.000142
440.000000, 0.000150
441.000000, 0.000149
442.000000, 0.000128
443.000000, 0.000125
444.000000, 0.000132
445.000000, 0.000175
446.000000, 0.000186
447.000000, 0.000156
448.000000, 0.000114
449.000000, 0.000117
450.000000, 0.000106
451.000000, 0.000137
452.000000, 0.000107
453.000000, 0.000108
454.000000, 0.000130
455.000000, 0.000096
456.000000, 0.000125
457.000000, 0.000141
458.000000, 0.000113
459.000000, 0.000133
460.000000, 0.000166
461.000000, 0.000163
462.000000, 0.000143
463.000000, 0.000128
464.000000, 0.000131
465.000000, 0.000148
466.000000, 0.000111
467.000000, 0.000106
468.000000, 0.000120
469.000000, 0.000091
470.000000, 0.000098
471.000000, 0.000116
472.000000, 0.000112
473.000000, 0.000105
474.000000, 0.000114
475.000000, 0.000120
476.000000, 0.000144
477.000000, 0.000137
478.000000, 0.000120
479.000000, 0.000132
480.000000, 0.000136
481.000000, 0.000132
482.000000, 0.000136
483.000000, 0.000137
484.000000, 0.000135
485.000000, 0.000122
486.000000, 0.000132
487.000000, 0.000140
488.000000, 0.000116
489.000000, 0.000140
490.000000, 0.000133
