# Wavelength  (nm), Transmission (%)
200.000000, 0.000072
201.000000, 0.000051
202.000000, 0.000046
203.000000, 0.000044
204.000000, 0.000040
205.000000, 0.000036
206.000000, 0.000033
207.000000, 0.000027
208.000000, 0.000025
209.000000, 0.000030
210.000000, 0.000025
211.000000, 0.000027
212.000000, 0.000031
213.000000, 0.000033
214.000000, 0.000038
215.000000, 0.000040
216.000000, 0.000044
217.000000, 0.000048
218.000000, 0.000048
219.000000, 0.000045
220.000000, 0.000037
221.000000, 0.000031
222.000000, 0.000023
223.000000, 0.000018
224.000000, 0.000012
225.000000, 0.000002
226.000000, 0.000001
227.000000, 0.000002
228.000000, 0.000006
229.000000, 0.000009
230.000000, 0.000004
231.000000, 0.000004
232.000000, 0.000005
233.000000, 0.000002
234.000000, 0.000002
235.000000, 0.000003
236.000000, 0.000007
237.000000, 0.000010
238.000000, 0.000006
239.000000, 0.000003
240.000000, 0.000003
241.000000, 0.000001
242.000000, 0.000003
243.000000, 0.000012
244.000000, 0.000009
245.000000, 0.000009
246.000000, 0.000010
247.000000, 0.000005
248.000000, 0.000010
249.000000, 0.000008
250.000000, 0.000002
251.000000, 0.000008
252.000000, 0.000011
253.000000, 0.000009
254.000000, 0.000010
255.000000, 0.000007
256.000000, 0.000010
257.000000, 0.000011
258.000000, 0.000016
259.000000, 0.000012
260.000000, 0.000008
261.000000, 0.000006
262.000000, 0.000009
263.000000, 0.000005
264.000000, 0.000009
265.000000, 0.000006
266.000000, 0.000002
267.000000, 0.000014
268.000000, 0.000014
269.000000, 0.000012
270.000000, 0.000008
271.000000, 0.000000
272.000000, 0.000007
273.000000, 0.000011
274.000000, 0.000008
275.000000, 0.000003
276.000000, 0.000001
277.000000, 0.000007
278.000000, 0.000024
279.000000, 0.000035
280.000000, 0.000034
281.000000, 0.000025
282.000000, 0.000025
283.000000, 0.000021
284.000000, 0.000027
285.000000, 0.000024
286.000000, 0.000019
287.000000, 0.000014
288.000000, 0.000015
289.000000, 0.000015
290.000000, 0.000022
291.000000, 0.000025
292.000000, 0.000030
293.000000, 0.000020
294.000000, 0.000014
295.000000, 0.000013
296.000000, 0.000017
297.000000, 0.000016
298.000000, 0.000021
299.000000, 0.000018
300.000000, 0.000010
301.000000, 0.000017
302.000000, 0.000024
303.000000, 0.000027
304.000000, 0.000027
305.000000, 0.000034
306.000000, 0.000026
307.000000, 0.000030
308.000000, 0.000036
309.000000, 0.000036
310.000000, 0.000029
311.000000, 0.000023
312.000000, 0.000015
313.000000, 0.000001
314.000000, 0.000005
315.000000, 0.000016
316.000000, 0.000023
317.000000, 0.000023
318.000000, 0.000026
319.000000, 0.000028
320.000000, 0.000031
321.000000, 0.000019
322.000000, 0.000016
323.000000, 0.000016
324.000000, 0.000019
325.000000, 0.000028
326.000000, 0.000018
327.000000, 0.000011
328.000000, 0.000005
329.000000, 0.000013
330.000000, 0.000012
331.000000, 0.000014
332.000000, 0.000011
333.000000, 0.000002
334.000000, 0.000003
335.000000, 0.000009
336.000000, 0.000010
337.000000, 0.000010
338.000000, 0.000010
339.000000, 0.000002
340.000000, 0.000003
341.000000, 0.000004
342.000000, 0.000008
343.000000, 0.000009
344.000000, 0.000006
345.000000, 0.000000
346.000000, 0.000008
347.000000, 0.000005
348.000000, 0.000004
349.000000, 0.000006
350.000000, 0.000006
351.000000, 0.000010
352.000000, 0.000010
353.000000, 0.000009
354.000000, 0.000003
355.000000, 0.000004
356.000000, 0.000003
