# Wavelength  (nm), Transmission (%)
200.000000, -0.000011
201.000000, -0.000017
202.000000, -0.000007
203.000000, -0.000009
204.000000, -0.000018
205.000000, -0.000010
206.000000, -0.000015
207.000000, -0.000001
208.000000, -0.000010
209.000000, -0.000012
210.000000, 0.000007
211.000000, -0.000008
212.000000, 0.000004
213.000000, 0.000005
214.000000, -0.000007
215.000000, 0.000001
216.000000, -0.000012
217.000000, 0.000007
218.000000, 0.000004
219.000000, -0.000006
220.000000, 0.000004
221.000000, 0.000011
222.000000, -0.000005
223.000000, 0.000006
224.000000, 0.000004
225.000000, -0.000011
226.000000, 0.000002
227.000000, 0.000004
228.000000, 0.000004
229.000000, 0.000008
230.000000, 0.000000
231.000000, 0.000008
232.000000, 0.000006
233.000000, 0.000005
234.000000, 0.000009
235.000000, 0.000004
236.000000, 0.000009
237.000000, 0.000010
238.000000, 0.000018
239.000000, 0.000001
240.000000, 0.000006
241.000000, 0.000000
242.000000, 0.000005
243.000000, 0.000007
244.000000, 0.000000
245.000000, 0.000005
246.000000, 0.000011
247.000000, 0.000001
248.000000, 0.000003
249.000000, 0.000003
250.000000, 0.000017
251.000000, 0.000001
252.000000, 0.000005
253.000000, 0.000003
254.000000, -0.000003
255.000000, 0.000001
256.000000, 0.000008
257.000000, 0.000002
258.000000, 0.000005
259.000000, 0.000011
260.000000, 0.000005
261.000000, 0.000003
262.000000, 0.000004
263.000000, 0.000005
264.000000, 0.000014
265.000000, -0.000000
266.000000, 0.000004
267.000000, 0.000017
268.000000, -0.000004
269.000000, 0.000006
270.000000, 0.000018
271.000000, -0.000002
272.000000, 0.000003
273.000000, 0.000015
274.000000, 0.000007
275.000000, 0.000007
276.000000, 0.000009
277.000000, 0.000004
278.000000, 0.000004
279.000000, 0.000008
280.000000, 0.000017
281.000000, 0.000003
282.000000, 0.000013
283.000000, 0.000017
284.000000, 0.000003
285.000000, 0.000005
286.000000, 0.000017
287.000000, -0.000005
288.000000, 0.000004
289.000000, 0.000011
290.000000, 0.000007
291.000000, 0.000014
292.000000, 0.000002
293.000000, 0.000003
294.000000, 0.000022
295.000000, 0.000006
296.000000, 0.000004
297.000000, 0.000018
298.000000, 0.000005
299.000000, 0.000016
300.000000, 0.000005
301.000000, 0.000009
302.000000, 0.000017
303.000000, 0.000005
304.000000, 0.000024
305.000000, 0.000000
306.000000, 0.000015
307.000000, 0.000008
308.000000, 0.000006
309.000000, 0.000016
310.000000, 0.000004
311.000000, 0.000003
312.000000, -0.000003
